"","text","created_at","lang"
"2541","@RadiiChina Consider me an ally!  And, just because it's worth sharing one more time, here is an essay I wrote during the first wave of anti-Asian scapegoating.

#WashTheHate #NoHate #RacismIsAVirus 

https://t.co/B4xvTOTMgM","2020-08-01T14:02:00.000Z","en"
"2542","Why depicting East &amp; Southeast Asians in Coronavirus related media is harmful

#NoAAPIHate #NotAVirus #AAPISolidarity #NoHate #StopHate #IAmNotAVirus #WeAreNotAVirus #coronavirus #AntiAsianRacism #WashTheHate #AsAmUnited https://t.co/DISEGTTNIX","2020-08-01T03:30:18.000Z","en"
"2543","Check out my latest piece on the #WashTheHate campaign and rising anti-Asian sentiment in the US in @RadiiChina https://t.co/Rh8TBv1uvQ","2020-07-31T04:31:27.000Z","en"
"2544","DYK the 1882 Chinese Exclusion Act was the first major US federal legislation to explicitly ban immigration for a specific nationality?

Fight the virus. Fight the bias. 

Watch 👉https://t.co/HNabbXgUSe
#WashTheHate @washthehate #strongertogether https://t.co/JxXkbB6zbt","2020-07-31T00:30:06.000Z","en"
"2545","CW: Anti-Asian Hate, Xenophobia, Racism

Have you or anyone you know experienced AAPI hate? If so, please submit your narrative here: https://t.co/4YV0ctABmq

#UMAgainstAAPIHate #StopAAPIHate #HateIsAVirus #WashTheHate https://t.co/vA6AiKodL7","2020-07-30T19:39:01.000Z","en"
"2546","This 60sec #AsiaMinute episode originally was to be on the sights &amp; sounds of #Chinatowns, but w/ rising anti-Asian behavior, the focus evolved. 

Share the message: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch 👉https://t.co/HNabbXgUSe","2020-07-30T03:45:02.000Z","en"
"2547","@TriciaElzbeth @YouTube Thanks for sharing. #washthehate #strongertogether. #healthnothate.","2020-07-30T02:04:00.000Z","en"
"2548","Here's 630th photo art that I create to celebrate victim of @MotherEmanuel16 @MEAMECHURCH Church Massacre, Reverend Clementa Pinckney early Birthday. R.I.P. #BlackLivesMatter  #washthehate #SayHisName @Blklivesmatter @WashTheHate @NAACP  @naacpimageaward https://t.co/oUL5a1u2ig","2020-07-29T17:46:49.000Z","en"
"2549","Here's 630th photo art that I create to celebrate victim of motheremanuel_ame_official Massacre, Reverend Clementa Pinckney early Birthday. R.I.P. #blacklivesmatter✊🏾 #WashTheHate #SayHisName… https://t.co/6H4p5oPyrX","2020-07-29T17:36:22.000Z","en"
"2550","@WESPicks A2: W/ many #highered #intlstudents coming from #Asia (esp. #China &amp; #India) to the US, the news of anti-Asian incidents during the pandemic have no doubt negatively impacted perceptions of 🇺🇸.  

A video reply &amp; a simple message: #WashTheHate
https://t.co/mz7bB7D8Jf #intlednow","2020-07-29T17:25:55.000Z","en"
"2551","There's no excuse for the hate: https://t.co/00j3S3Zr7K
#washthehate","2020-07-29T16:23:44.000Z","en"
"2552","@NBCAsianAmerica One would think we did or should! #WashTheHate #QuietNoMo #WhiskeyTangoFoxtrot","2020-07-29T14:23:32.000Z","en"
"2553","Like the George Floyd moment, this is a moment for us to bring light to what has been going on for far too long. #washthehate #asiansunite #StopAAPIHate https://t.co/LHq4G7WeOK","2020-07-29T00:39:50.000Z","en"
"2554","@kathyireland Thanks, Kathy. We are indeed #strongertogether when we come together as a community to address racist behavior of all sorts, whether in #Chinatown(s) or elsewhere. 

#WashTheHate https://t.co/mz7bB7D8Jf
Video: NYC, Yokohama, Singapore w/ the help of @josebcollazo 🙌 #AsiaMinute https://t.co/boXquSbTxx","2020-07-28T23:42:41.000Z","en"
"2555","@kathyireland, thanks as always for your voice &amp; support. #StrongerTogether! Here, to watch &amp; share, my latest #AsiaMinute: originally envisioned to spotlight the sights &amp; sounds of #Chinatowns, but re-focused on the message: #WashTheHate #HealthNotHate 

 https://t.co/HNabbXgUSe","2020-07-28T23:20:18.000Z","en"
"2556","CW: Anti-Asian Hate, Racism

Have you or anyone you know experienced AAPI hate? If so, please submit your narrative here: https://t.co/4YV0ctABmq

#UMAgainstAAPIHate #StopAAPIHate #HateIsAVirus #WashTheHate https://t.co/O4Nm8Xsujg","2020-07-28T23:01:58.000Z","en"
"2557","A #CurtisChinHashtagShoutout (&amp; a 60-second video) goes out to hashtag #WashTheHate.

Learn more via @washthehate. And thanks @josebcollazo &amp; @sagaftra #sagaftramembers for all the support. https://t.co/HNabbXgUSe Stop the bias. Stop the virus. #HealthNotHate","2020-07-28T21:59:04.000Z","en"
"2559","@AAFederation #StrongerTogether: 
Together we can #WashTheHate!","2020-07-28T17:54:08.000Z","en"
"2560","Jenna Moon from the Carillons at the University of Michigan performed beautiful healing pieces that also highlighted #WashTheHate! 💙 https://t.co/6dW5pamfNh","2020-07-28T15:30:48.000Z","en"
"2561","When 1st envisioned, this #AsiaMinute episode was to be on the sights &amp; sounds of many a #Chinatown in Asia+USA, but amidst rising anti-Asian behavior in US &amp; abroad, the focus evolved:

What more can we do to #WashTheHate? https://t.co/HNabbXgUSe @WashTheHate  @ActToChange #AAPI","2020-07-28T07:15:03.000Z","en"
"2562","In our latest @MilkenInstitute #PowerofIdeas series, read @bruce_y_lee’s essay: “Racism Never Solves Problems.” 
👉https://t.co/4hnQpMxCN6

And have a view, of my latest #AsiaMinute 60-second video w/ a shared, simple message: #WashTheHate
👉https://t.co/lImEoxBAeg @WashTheHate https://t.co/HtpWhhpc7l","2020-07-28T03:55:22.000Z","en"
"2563","@AARP is right! Thank you for your courage and voice, @DionLimTV. ALL of the #BayArea is better for you being here.  @abc7newsbayarea @DanAshleyABC7 @Luzpenatv @abc7kristensze @1990Institute @DaphneKwok522 @DaleMinami #washthehate #AAPIHeroes #aapi @aaja @aaldef @benfongtorres https://t.co/7qkOjPYz1K","2020-07-28T02:56:21.000Z","en"
"2564","(cont) the wall,throwing telephone at a hotel clerk &amp;still have no prob booking work one after another like he did, we aren't truly equal.  #washthehate #racism #racisminamerica #racismisavirus #racismisreal #representationmatters #hateisavirus #unapologeticallyasian #actorslife","2020-07-28T02:37:26.000Z","en"
"2565","(cont) @VRodriguezIII @iqbaltheba @HudsonDYang @jeanniemai @carrieanninaba @kenjeong @clydekusatsu @xoJodiLong #washthehate #racism #racisminamerica #racismisavirus #racismisreal #representationmatters #hateisavirus #unapologeticallyasian #sagaftramember #apamcommittee","2020-07-28T02:22:31.000Z","en"
"2566","ICYMI: Race &amp; Storytelling: Asian American Voices presented by @SAGAFTRA #PTEOE  #sagaftramembers #washthehate w/ @clydekusatsu @_ChristinaChang @JujuChangABC @Parvesh @HudsonDYang moderator: @originalspin https://t.co/oBNArflqAL","2020-07-28T01:51:07.000Z","en"
"2567","This 60sec #AsiaMinute episode originally was to be on the sights &amp; sounds of #Chinatowns, but w/ rising anti-Asian behavior, the focus evolved. 

Share the message: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch 👉https://t.co/HNabbXgUSe https://t.co/DwQoscDi8u","2020-07-28T00:30:06.000Z","en"
"2568","Beginning to #WashTheHate with Selections from Global Rings, a collection of Asian, Jewish, and Hispanic folksongs in solidarity against discrimination, past and present. This piece is Alishan De Gu Ning, a Taiwanese folksong arranged by UM alum Deanna Shih. https://t.co/PjsPMjt5tY","2020-07-27T23:26:08.000Z","en"
"2569","Tweeps, guess where?!
🎬 While on location w/ @josebcollazo for an early version of this #AsiaMinute ⬇️ 

Video: https://t.co/JY9q2qqteE
#WashTheHate @WashTheHate @ActionAAPI @AAPInNews https://t.co/K13mwGABJQ","2020-07-27T21:58:18.000Z","en"
"2570","We are NOT the virus. We're sick and tired of hearing such rhetoric. Let's come together to #StopAAPIHate.

#ActToChange #WashTheHate 

https://t.co/SbnPt88hph","2020-07-27T17:00:55.000Z","en"
"2571","Amidst the #AI Tweets, let’s not forget the people—the heart of every community.

Watch: https://t.co/lImEoxBAeg

@helene_wpli 
@andi_staub @TheRudinGroup @AkwyZ @ValaAfshar @antgrasso @alvinfoo @fogle_shane @psb_dc @SpirosMargaris @sallyeaves @guzmand @Paula_Piccard #WashTheHate","2020-07-27T16:15:06.000Z","en"
"2572","“Stop the violence, stop the hate!”

We're proud to see New Yorkers marching against #AAPIHate.

#ActToChange #WashTheHate

https://t.co/MbKmvIg1Gw","2020-07-27T16:00:55.000Z","en"
"2573","CNN: “Another kind of global pandemic
Anti-Asian hate is not exclusive to the United States.”

Traveling while Asian during the pandemic. https://t.co/w8V2ATWyx3 @ddiroy @CNNTravel ht @kchang @yomyomf | @OCANational @ActionAAPI @DavidChiu @LianneBronzo 
@peachananr #WashTheHate","2020-07-27T14:58:40.000Z","en"
"2574","This 60sec #AsiaMinute episode originally was to be on the sights &amp; sounds of #Chinatowns, but w/ rising anti-Asian behavior, the focus evolved. 

Share the message: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch 👉https://t.co/HNabbXgUSe","2020-07-27T09:30:08.000Z","en"
"2575","@jonmchu Indeed. @alanyang ✊

#WashTheHate 

https://t.co/S2EMdSMYu4","2020-07-27T06:02:47.000Z","en"
"2592","@Chinatown_sg 🇸🇬 @yokohama_hourin @ryuuhou152 @chinatown_panda 🇯🇵 @ChinatownBia
@YVR_Chinatown 🇨🇦 @CanalStreetNews @MMJShirley 🇺🇸

#Chinatown Strong. ✊
Fight the Virus. Fight the Bias. #WashTheHate 

Asia Minute with Curtis S. Chin (Ep. 34: Chinatown)
https://t.co/mz7bB7D8Jf","2020-07-27T05:32:58.000Z","en"
"2593","@sushianeki Yokohama 🙌

#Chinatown Strong. ✊
Fight the Virus. Fight the Bias. #WashTheHate 

Asia Minute with Curtis S. Chin (Ep. 34: Chinatown)
https://t.co/mz7bB7D8Jf","2020-07-27T05:21:34.000Z","en"
"2594","@TamerlaneBlog Yokohama #Chinatown Strong. ✊ Fight the Virus. Fight the Bias. #WashTheHate 

Asia Minute with Curtis S. Chin (Ep. 34: Chinatown)
https://t.co/mz7bB7D8Jf","2020-07-27T05:20:50.000Z","en"
"2595","@chinatownFOCT @chinatown_today @ccncto 🇨🇦@ChinatownLondon 🇬🇧 @luckychinatown_  🇵🇭 @ChinatownMainSt @ccamuseum @312Chinatown 🇺🇸

#Chinatown Strong. ✊
Fight the Virus. Fight the Bias. #WashTheHate 

Asia Minute with Curtis S. Chin (Ep. 34: Chinatown) https://t.co/HNabbXgUSe","2020-07-27T05:16:24.000Z","en"
"2596","@ChinatownReport @ChinatownNYC @ChinatownPhilly @BestChinatown @SCIDpda @iheartID @Rue89_Chinatown @ChinatownMarket 

#Chinatown Strong. ✊
Fight the Virus. Fight the Bias. #WashTheHate 

Asia Minute with Curtis S. Chin (Ep. 34: Chinatown) https://t.co/lImEoxBAeg via @YouTube","2020-07-27T05:03:18.000Z","en"
"2597","Fight the virus. Fight the bias.
@sagaftra #SAGAFTRAmembera
Ht @kenjeong | #WashTheHate @WashTheHate 

https://t.co/3pGFZoZc1Y","2020-07-27T02:05:52.000Z","en"
"2598","This 60sec #AsiaMinute episode originally was to be on the sights &amp; sounds of #Chinatowns, but w/ rising anti-Asian behavior, the focus evolved. 

Share the message: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch 👉https://t.co/HNabbXyvJM https://t.co/XC0kVqVd3z","2020-07-27T01:04:47.000Z","en"
"2599","Twitter, do your thing!
Share the message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxTb5O
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/5GFRHuyyp1","2020-07-27T00:49:19.000Z","en"
"2600","Twitter, do your thing!
Share the message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/lrBmHZeRgA","2020-07-27T00:49:18.000Z","en"
"2601","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/qL1sTkIqmh","2020-07-27T00:48:15.000Z","en"
"2602","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/CK5LrF6RCF","2020-07-27T00:48:14.000Z","en"
"2603","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/zveukhFD8U","2020-07-27T00:48:07.000Z","en"
"2604","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/skiX3d5dS9","2020-07-27T00:48:07.000Z","en"
"2605","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/yapCTLvOE8","2020-07-27T00:47:53.000Z","en"
"2606","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/Eu3d2s1shv","2020-07-27T00:47:52.000Z","en"
"2607","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/AiDy0WTp4N","2020-07-27T00:47:48.000Z","en"
"2608","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/6xaC6xLMsm","2020-07-27T00:47:48.000Z","en"
"2609","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/rXdoVEbsWv","2020-07-27T00:47:46.000Z","en"
"2610","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/gDWhNbeclM","2020-07-27T00:47:46.000Z","en"
"2611","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/eqJ74NDX8a","2020-07-27T00:47:36.000Z","en"
"2612","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/RLb1OHZ1ne","2020-07-27T00:47:36.000Z","en"
"2613","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/N9w0OIjxDN","2020-07-27T00:47:34.000Z","en"
"2614","Twitter, do your thing!
Share if you can. The message, if not my 60-second video: #HealthNotHate #WashTheHate #StrongerTogether 

Fight the virus. Fight the bias. 

Watch here 👉https://t.co/lImEoxBAeg
@sagaftra @lucyliu @jeanniemai @kenjeong @JujuChangABC 💛✊ #AAPI @AAAJ_LA https://t.co/hfnSljJrcm","2020-07-27T00:47:33.000Z","en"
"2615","#sagaftramembers @JonJonBriones @_ChristinaChang @JujuChangABC @joeldelafuente @amyhillactor @carrieanninaba @KenJeong @clydekusatsu @xoJodiLong @LucyLiu @tzima8 @JeannieMai @iqbaltheba @HudsonDYang Decry #HateCrimes Against #AsianAmericans #washthehate https://t.co/FyzenoWmIi https://t.co/3cPhVcOS4U","2020-07-26T23:50:17.000Z","en"
"2616","CW: Inflammatory Language, Anti-Asian Hate, Racism

Have you or anyone you know experienced AAPI hate? If so, please submit your narrative here: https://t.co/4YV0ctABmq

#UMAgainstAAPIHate #StopAAPIHate #HateIsAVirus #WashTheHate https://t.co/BDJBHgxN4T","2020-07-26T23:06:42.000Z","en"
"2618","Thanks for sharing your stories and this conversation on “the human experience and how to make it richer"". #RepresentationMatters #washthehate https://t.co/h6Ap29nVP6","2020-07-26T19:45:18.000Z","en"
"2620","A tour of Chinatowns around the world by @CurtisSChin with some musings on rising anti-#Asian sentiment. I always enjoy his Asia Minute installments. #WashTheHate #StrongerTogether  https://t.co/i39EW2qbbC","2020-07-26T19:16:41.000Z","en"
"2621","When 1st envisioned, this #AsiaMinute episode was to be on the sights &amp; sounds of many a #Chinatown in Asia+USA, but amidst rising anti-Asian behavior, the focus evolved:

What more can we do to #WashTheHate? https://t.co/lImEoxBAeg @WashTheHate @angryasianman @ActToChange #AAPI","2020-07-26T17:44:42.000Z","en"
"2622","Girl, you should always know to come to us first! 😋#LucyLiu wears tons of #whiteshirts and always looks gorge! The first pic is from her TV debut in #90210 &amp; the last is just last week in the SAG #WashtheHate PSI. https://t.co/smGqzIWlqs https://t.co/5EdXC3f0w4","2020-07-26T16:35:15.000Z","en"
"2623","All #SanFrancisco should stand w/#Armenian community vs. hate. #WeAreKVZ #ArmenianSchoolStrong @AlexBastianSF @DKhodanian @JoelEngardio @NormanYeeSF @brotherhoodway @johnrothmann @SF_Interfaith #HateCrime #washthehate @YoungArmenians @GeorgeGascon @FLArmenians #armeniastrong https://t.co/vbE4dnaKGs","2020-07-26T03:41:09.000Z","en"
"2624","Fight the Virus. Fight the Bias. NOT the People.

#share #ActToChange #hateisavirus #IAmNotAVirus #racism #discrimination #COVID19 #pandemic #WashtheHate #StopAAPIHate #Bias #xenophobia  #Kungflu #chinesevirus 

https://t.co/hpMRkThavD","2020-07-25T21:11:00.000Z","en"
"2625","Stop hate Asian Americans.Against Hate Toward Asian Americans during this pandemic. Stop beating Asian Americans on the street.  Stop spitting at Asian Americans in the street.  #AllLifesMatter #sagaftra #washthehate 
https://t.co/mhriCzW1HX","2020-07-25T20:52:54.000Z","en"
"2626","#WashtheHate 🌈❤️ RT SAG-AFTRA Asian American Anti-Hate PSA https://t.co/TWlzFq2oR4 via @YouTube @sagaftra","2020-07-25T03:39:48.000Z","en"
"2627","This Panels 4 U 2 #WashTheHate We’ve been dealing all our lives. U needn’t walk in our shoes just listen &amp; hear our journeys! #UnionStrong #OnlyInAmericaLandOfOpportunity @sagaftra @sagaftramembers https://t.co/zs00O48lma","2020-07-24T23:48:39.000Z","en"
"2629","12 Simple Ways To Stand Up Against COVID-19 Racism--COVID-19 is running rampant around the world, but what's also running rampant is the amount of #coronavirus-fueled racism. Here's how we can stop that. #washthehate
https://t.co/wpjkAfBU0i","2020-07-24T20:46:27.000Z","en"
"2630","@carrieanninaba PLS BRING THIS UP TO UR GUEST @RealDLHughley on @TheTalkCBS right now w @sherylunderwood @marieosmond @TheRealEve @MrsSOsbourne!I'd love to hear his opinion&amp;support for #SAGAFTRA #WashTheHate especially W His new book out""Hands Up white ppl""I KNOW HE WILL SUPPORT! https://t.co/PGxxxzt9BF","2020-07-24T18:42:44.000Z","en"
"2631","Pls watch this&amp;STOP the HATE!💔IT'S NOT Asians fault there is #COVID19! #SAGAFTRA #ScreenActorsGuild #StopTheHate #WashTheHate Thank U @carrieanninaba for the heads up to this crime! #blessed #MasksOn #StaySafe 😷 #LoveAll #StopDescrimination  https://t.co/wcoAW7c2L2","2020-07-24T18:34:30.000Z","en"
"2632","Thank you SAG/AFTRA Asian American artists for this important message. 
https://t.co/DEIUijKpfT
#washthehate #racismisavirus #covidracism","2020-07-24T18:17:16.000Z","en"
"2634","#washthehate proud to stand with my #AAPI family against bullying, racism and hate https://t.co/2uovRr4KWE","2020-07-24T15:07:18.000Z","en"
"2635","Ditto from this Asian-Australian #WashTheHate https://t.co/Nbrvv1d9av","2020-07-24T05:07:50.000Z","en"
"2636","So proud of my DMA student for presenting this #washthehate program this coming Monday! #carillon #goblue https://t.co/ggCOwS0s08","2020-07-24T04:02:44.000Z","en"
"2638","#WashTheHate: Ken Jeong and Lucy Liu join campaign combatting Coronavirus racism https://t.co/pKIcfjYnZD","2020-07-24T02:25:09.000Z","en"
"2639","Thanks 4 Letting Us Talk Story to share who we are &amp; where we’re from. A Calabash bowl of Rainbows rich in texture &amp; blends. We R #SAGAFTRAMEMBERS #UnionStrong #WeRU @sagaftra @sagaftraFOUND Mahalo nui! #WashTheHate https://t.co/RzxHDhqW7V","2020-07-24T02:18:27.000Z","en"
"2642","There have been thousands of cases of #AntiAsianRacism reported. Thousands more go unreported each day.

Why is the @TheJusticeDept not doing anything to protect our community?

#StopAAPIHate #WashTheHate #ActToChange 

https://t.co/Yxo6ijSYEw","2020-07-24T00:00:27.000Z","en"
"2644","As a community and as people, we should support each other, not bring each other down. After months of watching violence against Asians and calling COVID-19 the Chinese flu and kung flu, I’m really glad to see someone finally speaking out about this. #washthehate https://t.co/gxv3MMlQ0b","2020-07-23T23:36:01.000Z","en"
"2646","“This is a time of high stress, but that is no excuse for discriminatory behavior. We are all Americans and we are all in this together.” https://t.co/2dOVYM4j0m #WashTheHate","2020-07-23T21:40:55.000Z","en"
"2647","True. #Repost washthehate with @get_repost
・・・
We appreciate you, @Freek5764. 💙 #WashTheHate @ Wash The Hate https://t.co/YYH7ayUgvt","2020-07-23T20:01:00.000Z","en"
"2648","“'Our freedom is ultimately tied together,' Bewtra added, 'and by supporting the community that is most harmed by our [country’s] policies, we actually will all rise up in the process.'"" #WashTheHate https://t.co/3dTiv7Xtd0","2020-07-23T19:51:37.000Z","en"
"2649","Thanks so much for amplifying #WashTheHate with this awesome program that brings together music, culture, and community! https://t.co/dDYmC9uUOb","2020-07-23T19:42:28.000Z","en"
"2650","I love 🇺🇸&amp; have served to protect it. As a 1st generation Korean American, I hope my community continues to stand up in support of our black brothers and sisters. I pray that 🇺🇸 will unite against injustice and hatred. #washthehate  https://t.co/JL296JRLjH","2020-07-23T19:04:25.000Z","en"
"2651","CW: Anti-Asian Hate, Racism

Have you or anyone you know experienced AAPI hate? If so, please submit your narrative here: https://t.co/4YV0ctABmq

#UMAgainstAAPIHate #StopAAPIHate #HateIsAVirus #WashTheHate https://t.co/v3jU6U4VeQ","2020-07-23T19:03:29.000Z","en"
"2652","We are stronger together.
#WashTheHate

#architects #architecture #AAPI #BIPOC #AmericanCitizenship #NationalOrigin #ethnicity #race #immigrants 

SAG-AFTRA Asian American Anti-Hate PSA - YouTube https://t.co/DwWbZ7IDlW","2020-07-23T18:58:56.000Z","en"
"2653","ICYMI: Race &amp; Storytelling: Asian American Voices presented by @SAGAFTRA President's Task Force on Education, Outreach and Engagement. #sagaftramembers #washthehate https://t.co/2CUUmqFbsE","2020-07-23T18:37:33.000Z","en"
"2654","We are all in this together
#WashTheHate #SAGAFTRA https://t.co/gbXKPg1BGP","2020-07-23T18:08:03.000Z","en"
"2655","Her program features pieces that are healing and calls attention to #WashTheHate, a social media campaign that aims to uplift the Asian community and to combat racism amidst the pandemic. 
Check out her program here: https://t.co/hWsCVaaCc1","2020-07-23T17:14:13.000Z","en"
"2656","I'm proud to join the @sagaftra members who are speaking out about hate crimes and discrimination against Asian-Americans, many of whom have been targeted by their fellow citizens during the coronavirus pandemic.

https://t.co/QDDoxbxAjC

#sagaftra #WASHTHEHATE #AsianAmerican","2020-07-23T16:58:33.000Z","en"
"2657","#Racism &amp; violent #xenophobia has increased during #covid19 towards #Asian people. When U attach an ethnicity to #virus you put our community at risk. It's become an unsafe time for us &amp; everyday I'm hearing about #racist reports globally. #WashTheHate #RacismIsAVirus #API #LGBTQ https://t.co/KqGSCs1O8m","2020-07-23T14:14:22.000Z","en"
"2658","Proud of my union. Thank you, @APAMCommittee @sagaftra #washthehate https://t.co/uEFcQpbErv","2020-07-23T13:01:58.000Z","en"
"2663","Honored to be a part of this #washthehate campaign @sagaftra⁩ to stand against the stigma, xenophobia and harassment related to COVID-19 that Asian Americans continue to experience. @lucyliu ⁦@jeanniemai⁩ ⁦@kenjeong⁩ ⁦@JujuChangABC⁩ 💛 https://t.co/ljdVfh5WYw","2020-07-23T01:07:51.000Z","en"
"2664","I love #SAGAFTRA, and I'm very proud to have been such a small part of this beautiful PSA. Starring, among others, my legendary client James Hong. #WashTheHate 

https://t.co/DGJqoRohpR","2020-07-22T23:27:44.000Z","en"
"2665","Thanks to @AFLWMag for challenging me to write a personal essay about Hiding From the Other Pandemic. Please read and share: https://t.co/JpiRKVItPl  

#washthehate #essay #coronaracism","2020-07-22T20:42:14.000Z","en"
"2666","Proud of @SAGAFTRA and its stand against the stigma, xenophobia and harassment related to COVID-19 that Asian Americans continue to experience.  #WashTheHate #SAGAFTRA https://t.co/4ODATDlsSc","2020-07-22T16:20:15.000Z","en"
"2667","Ah Yup! FACTS not facts! #WashTheHate #streamingforward #contracts2020 #voteYes https://t.co/UZXQDJqk4f","2020-07-22T15:49:42.000Z","en"
"2669","This @sagaftra's Race &amp; Storytelling: Asian American Voices Panel Featuring @originalspin's Jeff Yang, 
@ClydeKusatsu @_ChristinaChang @JujuChangABC @Parvesh @HudsonDYang &amp; Leslie Woo was terrific. You can still watch https://t.co/mVme5PCMFc #aapi #sagaftra #washthehate","2020-07-22T15:11:32.000Z","en"
"2671","Jon Jon Briones, Vincent Rodriguez III, Joel de la Fuente and other AAPI SAG/AFTRA members raise their voices about the current social climate in the country and call for a change. 

#WashTheHate https://t.co/iAYicboFuj","2020-07-22T11:24:56.000Z","en"
"2673","#LucyLiu speaks out about the social climate facing the #AsianAmerican community! My Queen 👏 Lucy has always been very vocal about this! 👍  #WashtheHate #antiAsianracism #sagaftra @sagaftra https://t.co/ioKPwY2JX5","2020-07-22T09:47:27.000Z","en"
"2675","The More U Know, Come Join Us 2 #WashTheHate #UnionStrong @sagaftra @sagaftraFOUND https://t.co/RwhervjULj","2020-07-22T05:36:42.000Z","en"
